taxon_name,PC1,PC2,PC3,PC4,PC5
Tamias striatus,-2762.4552385025554,218.3717657788936,-2025.413014017376,-610.0258245105548,199.76551865486434
Tamias amoenus,-2762.4552385025554,218.3717657788936,-2025.413014017376,-610.0258245105548,199.76551865486434
Tamias alpinus,-2762.4552385025554,218.3717657788936,-2025.413014017376,-610.0258245105548,199.76551865486434
Tamias minimus,-2762.4552385025554,218.3717657788936,-2025.413014017376,-610.0258245105548,199.76551865486434
Tamias palmeri,-2762.4552385025554,218.3717657788936,-2025.413014017376,-610.0258245105548,199.76551865486434
Tamias merriami,-2762.4552385025554,218.3717657788936,-2025.413014017376,-610.0258245105548,199.76551865486434
Paraxerus cepapi,-2762.4552385025554,218.3717657788936,-2025.413014017376,-610.0258245105548,199.76551865486434
Funisciurus anerythrus,-2762.4552385025554,218.3717657788936,-2025.413014017376,-610.0258245105548,199.76551865486434
Heliosciurus rufobrachium,-2762.4552385025554,218.3717657788936,-2025.413014017376,-610.0258245105548,199.76551865486434
Xerus princeps,-2762.4552385025554,218.3717657788936,-2025.413014017376,-610.0258245105548,199.76551865486434
Xerus inauris,-2762.4552385025554,218.3717657788936,-2025.413014017376,-610.0258245105548,199.76551865486434
Glaucomys volans,-2762.4552385025554,218.3717657788936,-2025.413014017376,-610.0258245105548,199.76551865486434
Tamiasciurus hudsonicus,-2762.4552385025554,218.3717657788936,-2025.413014017376,-610.0258245105548,199.76551865486434
Sciurus carolinensis,-2762.4552385025554,218.3717657788936,-2025.413014017376,-610.0258245105548,199.76551865486434
Sciurus aberti,-2762.4552385025554,218.3717657788936,-2025.413014017376,-610.0258245105548,199.76551865486434
Neotoma cinerea,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Neotoma albigula,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Neotoma lepida,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Neotoma fuscipes,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Isthmomys pirrensis,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Reithrodontomys megalotis,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Podomys floridanus,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Megadontomys thomasi,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Peromyscus boylii,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Peromyscus californicus,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Peromyscus crinitus,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Peromyscus eremicus,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Peromyscus gossypinus,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Peromyscus leucopus,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Peromyscus maniculatus,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Peromyscus megalops,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Peromyscus keeni,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Peromyscus polionotus,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Peromyscus truei,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Onychomys torridus,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Scotinomys teguina,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Scotinomys xerampelinus,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Baiomys taylori,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Ochrotomys nuttalli,-2758.0116502138903,216.79871975347586,-2003.728412737407,-595.1126928034295,185.52164266823866
Microtus agrestis,-2757.7344390476355,216.70057589572818,-2002.3754022824314,-594.1819529922352,184.6319096616944
Microtus pinetorum,-2757.7327456316884,216.6999763481903,-2002.3671368346093,-594.1762669238751,184.6264733249324
Microtus xanthognathus,-2757.7302407786406,216.69908951355617,-2002.3549107986278,-594.1678562194163,184.61843195414852
Microtus richardsoni,-2757.7302407786406,216.69908951355617,-2002.3549107986278,-594.1678562194163,184.61843195414852
Microtus townsendii,-2757.726303232316,216.69769543737326,-2002.3356918420423,-594.1546348152257,184.6057910268257
Microtus pennsylvanicus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Microtus montanus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Microtus longicaudus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Microtus mexicanus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Microtus californicus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Microtus ochrogaster,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Microtus cabrerae,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Microtus subterraneus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Microtus arvalis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Microtus oeconomus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Lasiopodomys brandtii,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Chionomys nivalis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Lemmiscus curtatus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Arvicola amphibius,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Microtus breweri,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Myodes gapperi,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Myodes rutilus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Myodes glareolus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Myodes rufocanus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Myopus schisticolor,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Lemmus trimucronatus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Lemmus sibiricus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Lemmus lemmus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Arborimus pomo,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Arborimus longicaudus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Phenacomys intermedius,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Dicrostonyx groenlandicus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Myodes californicus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Alticola argentatus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Microtus guentheri,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Neofiber alleni,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Ondatra zibethicus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Mesocricetus auratus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Cricetus cricetus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Cricetulus migratorius,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Phodopus campbelli,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Phodopus sungorus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Oligoryzomys longicaudatus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Phyllotis xanthopygus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Phyllotis darwini,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Phyllotis magister,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Auliscomys boliviensis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Loxodontomys micropus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Graomys griseoflavus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Eligmodontia typus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Calomys venustus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Calomys callosus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Calomys musculinus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Calomys lepidus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Abrothrix lanosus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Abrothrix longipilis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Abrothrix olivaceus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Abrothrix andinus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Euneomys chinchilloides,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Akodon azarae,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Reithrodon auritus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Akodon albiventer,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Sigmodon alleni,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Sigmodon ochrognathus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Sigmodon hispidus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Sigmodon leucotis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Sigmodon fulviventer,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Pseudomys hermannsburgensis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Rattus norvegicus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Rattus sordidus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Rattus colletti,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Rattus villosissimus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Mus musculus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Mus spretus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Mus minutoides,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Mastomys natalensis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Apodemus flavicollis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Apodemus sylvaticus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Apodemus witherbyi,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Apodemus hermonensis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Apodemus mystacinus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Apodemus agrarius,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Micaelamys namaquensis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Lemniscomys rosalia,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Lemniscomys griselda,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Rhabdomys pumilio,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Stochomys longicaudatus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Golunda ellioti,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Otomys irroratus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Parotomys brantsii,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Myotomys sloggetti,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Myotomys unisulcatus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Millardia meltada,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Pseudomys gracilicaudatus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Notomys alexis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Notomys cervinus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Uromys caudimaculatus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
